experiment,cR,cI,cD,cRA,cIA,cLambda,equilibrium_defenses,equilibrium_attacks,equilibrium_pairs,defender_value
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.33,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.53
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.34,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.54
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.11,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.12,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.13,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.14,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.15,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.16,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.17,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.18,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.19,dRI,AD,dRI:AD,-0.63377
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.2,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.21,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.22,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.23,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.24,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.25,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.26,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.27,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.28,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.29,dRID,A0,dRID:A0,-0.55
C_joint_cD_cLambda,0.1,0.1,0.35,0.1,0.1,0.3,dRID,A0,dRID:A0,-0.55
